"id";"fase";"fecha";"area";"archivo";"ubicacion";"categoria";"severidad";"titulo";"evidencia";"impacto";"propuesta";"esfuerzo";"estado"
"F-2-064";"2";"2026-08-18";"documentacion";"02_Code/99_checks/generar_tablas_anexo.R";"función generar(): líneas 426-427, 453-456, 470, 498, 502, 518-519, 573-574, 588-590";"orquestacion";"ALTO";"Las cifras del anexo metodológico se generan de la última corrida, sea completa o parcial, sin ningún conteo de provincias";"Las veinte macros que el anexo cita —\cifraFiguras, \cifraAgregados, \cifraIndicadores, \cifraBanderasRojas, \cifraProsaAuditada…— salen de contar filas de los CSV que produce la auditoría: «macros$cifraFiguras <- .n(nrow(fig))», «macros$cifraAgregados <- .n(nrow(prov_rows))». Esos CSV cubren las provincias que hayan corrido, y en ninguna parte del script se cuenta cuántas son ni se comprueba que sean once. Que el problema es real y no teórico lo demuestra el propio archivo: la tabla T8 SÍ divide por el número de provincias presentes —«figuras = sum(g$tipo == ""Figura"") / length(unique(g$provincia))»— mientras la macro de la línea siguiente NO lo hace. El autor identificó la necesidad en la tabla y no en la macro. Y hay una degradación silenciosa añadida: T5, T7, la redacción y el panel están envueltos en «if (file.exists(...))», así que si el CSV no está la macro simplemente no se define. Cuatro de las veinte macros pueden desaparecer sin que el script diga nada. CORREGIDO 2026-08-20 (corrección 14 de CORRECCIONES.md). DECISIÓN DE PABLO: no abortar, sino emitir la cobertura real. generar() cuenta al principio las provincias presentes en los tres CSV que llevan columna provincia —C1_cobertura_municipal, D1_agregados y F1_figuras—, publica el resultado como macro \cifraProvinciasCorridas y emite warning() nombrando las que faltan si no son todas. El contraste es contra PROVINCIAS, no contra un 11 escrito a mano. Los tres CSV se leen una sola vez, al principio, en vez de dos veces: se retiran las lecturas duplicadas de las líneas 473, 535 y 556. La nota de T4 deja de decir «las once provincias» y pasa a decir el número auditado. TOCA EL DOCUMENTO: es la primera corrección de la fase que edita 04_Docs/anexo_metodologico.tex — línea 695, afirmación de cobertura, pasa a citar \cifraProvinciasCorridas; línea 79, hecho estructural de la tabla T1, pasa a citar \cifraProvincias. Las otras cinco menciones de «once» se dejan: dos son estructurales, una es narrativa, una pertenece a F-2-054 y otra a auditoria_redaccion.R, que recorre PROVINCIAS$id sin ids de CLI y por tanto no la gobierna esta macro. VERIFICADO: se compiló con pdflatex un documento mínimo con las dos frases editadas y la macro nueva; 0 errores. NO se pudo compilar el anexo entero porque requiere los fragmentos T1..T11.tex, que produce el propio script. NO SE TOCÓ, a propósito, la desaparición silenciosa de macros por los if (file.exists(...)) de T5, T7, redacción y panel: LaTeX no compila con una macro sin definir, así que ese fallo ya es ruidoso. AVISO: cifras.tex sigue publicando \cifraMunicipios{88}; son 90 desde la corrección 1 y solo se pondrá al día tras una corrida completa seguida de auditoria_end_to_end.R y de este script.";"El anexo metodológico es el documento que describe el flujo ante terceros, y su promesa de apertura es «no lleva ninguna cifra escrita a mano… si el pipeline cambia, se vuelve a correr esto y el anexo queda al día». Corrido tras una ejecución parcial, publica como totales del sistema las cifras de las provincias que alcanzaron a correr, con la misma autoridad. Es la tercera aparición del mismo patrón —F-2-035 en el mapa departamental y F-2-054 en el comparativo— y la más grave de las tres, porque aquí el número se convierte en una afirmación del documento metodológico. La desaparición de macros, en cambio, es un fallo ruidoso: LaTeX no compila con una macro sin definir. Eso está bien y no se registra como defecto.";"Contar las provincias representadas en A1/D1/F1 al empezar generar(), y o bien abortar si no son las once —el script ya aborta cuando falta un CSV, así que el patrón está—, o bien emitir una macro \cifraProvinciasCorridas y que el anexo la cite allí donde hoy dice «las once». Independientemente de eso, corregir \cifraFiguras (ver F-1-001).";"medio";"corregido"
"F-2-065";"2";"2026-08-18";"documentacion";"02_Code/99_checks/generar_tablas_anexo.R";".llave_minima() líneas 170-205; nota de T9 líneas 584-587; macro línea 590";"sobreafirmacion";"MEDIO";"«Sin llave única» puede ser el límite de la búsqueda y no una propiedad del dato, pero el anexo lo publica como propiedad verificada";"La idea es buena y está bien argumentada: la llave no se declara, se busca. Pero la búsqueda tiene tres cortes que el resultado no distingue de un hallazgo real. (a) «cand <- utils::head(cand, 12)» — si la llave real incluye una columna que quedó en el puesto 13 del orden por cardinalidad, no se encuentra. (b) «max_k = 3» — una llave de cuatro columnas nunca se encuentra. (c) «completas <- vapply(d, function(x) !any(is.na(x)), logical(1))» — una columna con un solo NA queda fuera de las candidatas, así que una llave legítima con vacíos nunca se detecta. Cuando la búsqueda falla por cualquiera de las tres razones, .llave_minima() devuelve NA y el resumen escribe literalmente «sin llave única», que es una afirmación sobre los datos. La macro «macros$cifraSinLlave» cuenta esos casos y el anexo la cita. Y la nota de la tabla T9 sube la apuesta: «La llave no se declara: se busca en cada corrida probando combinaciones de columnas hasta encontrar la más pequeña sin repeticiones. Así deja de ser una promesa y pasa a ser una propiedad verificada».";"Un derivado que sí tiene llave puede aparecer en el anexo como que no la tiene, y la granularidad correspondiente sale como «no determinada». Quien lea la tabla concluirá que ese derivado admite duplicados, que es una afirmación fuerte sobre la calidad del dato y puede ser falsa. El problema no es la técnica —buscar la llave es mejor que declararla— sino que el resultado no distingue «busqué y no hay» de «no busqué lo suficiente».";"Devolver tres estados en vez de dos: llave encontrada, «sin llave única en ≤3 columnas» y «búsqueda incompleta» cuando se alcanzó el tope de 12 candidatas o se descartaron columnas por tener vacíos. Reflejarlos en la tabla y ajustar la nota, que puede seguir diciendo lo mismo pero acotado: «propiedad verificada hasta tres columnas».";"bajo";"abierto"
"F-2-066";"2";"2026-08-18";"documentacion";"02_Code/99_checks/generar_tablas_anexo.R; 04_Docs/anexo_metodologico.tex";"notas de T8 (líneas 571-572) y de T4 (líneas 482-486 y 493-497)";"documentacion_vs_codigo";"MEDIO";"Dos notas del anexo afirman propiedades que el código no cumple: los datos exactos de cada figura y la legitimidad de «OTRA»";"(a) La nota de T8 afirma: «Cada pieza se exporta en PNG a 300 dpi y en PDF vectorial, y deja sus DATOS EXACTOS en una hoja del .xlsx de la sección». La segunda mitad no se cumple en al menos cuatro sitios ya registrados: la dotación vial total del titular no está en la hoja (F-2-039), la «carga» que decide el titular de vectores tampoco (F-2-036), las participaciones impresas en las barras apiladas de la sección 06 tampoco (F-2-048), y ninguna hoja guarda la línea de referencia que la figura dibuja. (b) La tabla T4 traduce la categoría «OTRA» de la auditoría por «Otro ponderador declarado en el script», y la nota lo desarrolla: «reúne los casos en que el pipeline pondera por nacimientos, población escolar, área o matrícula, o recalcula una tasa agregada sobre la suma». Pero «OTRA» es la rama «else» de .clasificar_agregado(): significa «ninguna de las cuatro fórmulas probadas reproduce el valor», no «ponderador declarado». Es exactamente el sobrealcance registrado en F-1-018, aquí convertido en texto publicado del anexo.";"El anexo es el documento con el que el proyecto se presenta a terceros; que dos de sus notas afirmen propiedades que el código no garantiza convierte hallazgos técnicos en afirmaciones documentales. El caso (b) es el más serio: presenta como decisiones metodológicas deliberadas al 36,7 % de las celdas agregadas que ningún control logró reproducir.";"(a) Cumplirlo —escribir en la hoja las cifras que la figura imprime, ver F-2-039 y F-2-042— o acotar la nota a «los datos de las series representadas». (b) Reetiquetar «OTRA» como «No reproducida por ninguna de las cuatro fórmulas probadas» y mover la enumeración de ponderadores a una categoría propia que sí se verifique.";"bajo";"abierto"
"F-2-067";"2";"2026-08-18";"documentacion";"02_Code/99_checks/generar_tablas_anexo.R";".tex() líneas 47-55; mapeo de fórmulas líneas 482-486";"robustez";"BAJO";"El escapado de LaTeX escapa dos veces la barra invertida, y una categoría nueva de agregación saldría con la etiqueta vacía";"(a) .tex() sustituye primero la barra invertida por «\textbackslash{}» y DESPUÉS escapa las llaves con «gsub(""([&%$#_{}])"", ""\\\\\\1"", x)». Las llaves que acaba de introducir el primer paso entran en el segundo, así que una barra invertida en una celda se publica como «\textbackslash\{\}», que LaTeX imprime como «\{}» en vez de «\». Se arregla invirtiendo el orden o usando un marcador temporal. (b) El mapeo de nombres de fórmula de T4 es un vector con nombres: «tab$formula <- c(suma = ..., promedio = ..., mediana = ..., ponderado_poblacion = ..., OTRA = ...)[tab$formula]». Si .clasificar_agregado() incorporara una quinta categoría, la búsqueda devolvería NA, .tex(NA) devuelve cadena vacía y la tabla del anexo publicaría una fila con el recuento y la etiqueta en blanco. NINGUNO SE DISPARA HOY: no hay barras invertidas en los nombres de insumo (las rutas del CSV usan «/») y las categorías son las cinco previstas.";"Menor. Se registran porque el escapado es el punto donde un carácter inesperado rompe la compilación del anexo, que es el único artefacto del proyecto que se compila, y porque los dos arreglos son de una línea.";"(a) Escapar primero los cinco caracteres simples y sustituir la barra invertida al final, o pasar por un marcador que no contenga llaves. (b) Añadir una rama por defecto al mapeo que deje el nombre crudo de la categoría en vez de NA.";"bajo";"abierto"
"F-2-068";"2";"2026-08-18";"control";"02_Code/99_checks/hoja_contactos.R";"líneas 50 y 61-84";"robustez";"BAJO";"La hoja de contactos borra las hojas anteriores antes de saber si puede generar las nuevas";"«unlink(list.files(destino, pattern = ""^hoja_contactos_.*\\.png$"", full.names = TRUE))» ocurre antes del bucle que las genera. Si alguna figura está corrupta o truncada, png::readPNG() aborta a mitad y quedan las hojas ya escritas más el hueco de las que se borraron y no se rehicieron. CONTRAPESO —y por eso es BAJO—: la comprobación de paquetes está bien puesta. El script exige png y grid con requireNamespace() y un mensaje que dice cómo instalarlos, y NO comprueba ragg porque no hace falta: ragg está en PAQUETES de 00_config.R y cargar_paquetes() se ejecuta al cargar la configuración, abortando si falta. La aparente omisión es correcta.";"Se pierde el material de revisión anterior sin obtener el nuevo. Trivial de recuperar volviendo a correrlo, pero el orden correcto es gratis.";"Escribir a un directorio temporal y sustituir al final, o borrar solo tras generar la última hoja.";"bajo";"abierto"
"N-2-001";"2";"2026-08-18";"metodo";"02_Code/99_checks/hoja_contactos.R";"cabecera, líneas 4-7";"observacion";"NOTA";"OBSERVACIÓN — el proyecto tiene una herramienta hecha para detectar el defecto de F-1-010, y no se corrió";"La cabecera de hoja_contactos.R declara su propósito: «Junta en una sola imagen las figuras generadas, para revisarlas de un vistazo antes de llevarlas al informe: se ven ahí los problemas que ningún chequeo numérico detecta (TEXTO CORTADO, ETIQUETAS ENCIMADAS, ejes ilegibles, proporciones raras)». «Etiquetas encimadas» es literalmente F-1-010: los mapas generados sin ggrepel salieron con «Angostura» y «Guadalupe» superpuestas hasta ser ilegibles, y el pipeline los dio por buenos. En 03_Outputs/Bioenergetica_Norte no existe la carpeta _revision, así que la herramienta no se ejecutó.";"No es un defecto del código: es un control que existe, está bien pensado y no está en el flujo. run_all.R no lo invoca y ninguna documentación lo pone como paso obligatorio antes de entregar. El resultado es que el único control del proyecto capaz de detectar defectos visuales quedó como una utilidad opcional que nadie recuerda correr.";"Añadirlo como paso 3.6 de la fase 3 de esta auditoría —correr hoja_contactos.R para las provincias que se generen y revisar las hojas— y proponer al autor que run_all.R lo invoque al cerrar cada provincia, o al menos que la lista de verificación previa a la entrega lo incluya.";"bajo";"abierto"
"V-2-007";"2";"2026-08-18";"metodo";"02_Code/99_checks/generar_tablas_anexo.R; 02_Code/99_checks/hoja_contactos.R";"varias";"verificacion";"NOTA";"VERIFICADO OK — seis decisiones correctas del generador del anexo, y la mejor idea de todo el proyecto";"1) LA IDEA CENTRAL ES CORRECTA Y ESTÁ BIEN EJECUTADA: el anexo no lleva ninguna cifra escrita a mano. Las tablas son fragmentos .tex generados y las cifras del texto son macros (\newcommand{\cifraInsumos}{...}), de modo que el documento no puede quedar desactualizado respecto del pipeline sin que alguien lo note. Es infrecuente y es la razón por la que los hallazgos de este lote son sobre los bordes y no sobre el planteamiento. 2) El esquema de los derivados se lee de los .parquet reales, con el motivo escrito: «Un esquema escrito a mano describe lo que el autor creía que había; este describe lo que hay». 3) La llave se busca en vez de declararse (el reparo de F-2-065 es sobre cómo se reporta el fallo de la búsqueda, no sobre la idea), y se excluyen explícitamente las columnas de medida con la razón correcta: «que ninguna pareja (Total, Hombres) coincida es una casualidad de los datos, no una propiedad de la tabla». 4) El DAG del pipeline se dibuja desde A1_procedencia.csv, que sale de leer el código: «Un diagrama dibujado a mano envejece en silencio: este no puede discrepar del pipeline porque se deriva de él». 5) El escapado de LaTeX está centralizado en un solo punto y con el motivo anotado —«Todo entra como texto plano y se escapa aquí, una sola vez. Preescapar en el origen imprimía la barra invertida»—, y .partible() permite partir los nombres largos de derivado, que si no desbordan su columna. Son dos problemas reales de composición, previstos. 6) Las tablas largas van como longtable con el encabezado repetido en cada página, con el motivo: «un esquema de 460 filas es ilegible si hay que volver a la primera página para saber qué columna se está mirando». 7) Los dos scripts tienen la guarda de autoejecución por --file= y abortan con un mensaje que dice qué correr antes cuando falta un CSV de la auditoría.";"Cierra la fase 2 con una conclusión que conviene decir en el informe: el anexo metodológico es la pieza mejor construida del proyecto, y su mecanismo —generar la documentación desde el dato— es el que habría que extender a los sitios donde sí hay cifras escritas a mano (F-2-057, F-2-060, F-2-048).";"Ninguna. Se registra para no volver a revisarlo y para citarlo en las propuestas.";"";"cerrado"
"V-3-001";"3";"2026-08-18";"ejecucion";"02_Code/03_tablas/ (10); 02_Code/04_figuras/ (10)";"punto 3.2 del plan";"verificacion";"NOTA";"VERIFICADO OK — los veinte scripts de tablas y figuras funcionan por sí solos: 20 de 20, sin un solo aviso";"Corrida de Pablo del 2026-08-17 23:34, R 4.6.1 en Windows. Cada script se probó en una SESIÓN DE R NUEVA Y LIMPIA (Rscript --vanilla), cargando únicamente 00_config.R y llamando a su función: tabla_x(prov) para los diez de 03_tablas, y tabla_x(prov) seguida de figuras_x(prov, tabla) para los diez de 04_figuras. RESULTADO: 20 OK, 0 con avisos, 0 fallos. Tiempos de 3 a 28 segundos. Ninguno depende de que run_provincia.R haya dejado algo cargado en memoria, y ninguno emitió un warning de R. Como efecto colateral, la corrida generó por primera vez las secciones 06 y 08 de Bioenergética del Norte, que no existían en el material auditado.";"Cierra el punto 3.2 del plan, que era el control específico para la forma de trabajar de Pablo: un script que solo corre dentro del orquestador es una trampa para quien lo abra en RStudio y le dé a Source. No hay ninguno. Y el «0 avisos» es más informativo de lo que parece: los warnings de R son el sitio donde suelen esconderse las coerciones silenciosas —as.numeric() sobre texto, NAs introducidos por coerción— y no aparece ninguno en las veinte ejecuciones.";"Ninguna. Se registra como propiedad verificada del pipeline.";"";"cerrado"
"F-3-001";"3";"2026-08-18";"ejecucion";"02_Code/R/01_utils.R (escribir_hoja); salidas 03_Outputs/*/**.xlsx";"docProps/core.xml de cada libro publicado";"reproducibilidad";"BAJO";"Los libros de Excel no son comparables entre corridas ni entre máquinas: llevan dentro la hora de generación y el usuario del sistema";"Prueba de idempotencia del 2026-08-17: la misma provincia generada dos veces seguidas, 131 s cada corrida, comparando los 158 archivos con MD5. Resultado: 74 idénticos (TODOS los PNG), 74 distintos que son los PDF —esperable, cairo_pdf embebe la fecha— y 10 distintos que no son PDF: exactamente los diez .xlsx de las diez secciones. CAUSA COMPROBADA sobre el archivo real: docProps/core.xml de demografia.xlsx contiene «<dcterms:created>2026-08-18T04:40:22Z</dcterms:created>» y el mismo valor en dcterms:modified. Esa hora, en UTC−5, es 23:40:22, que coincide con el arranque de la segunda corrida (23:40:20). El mismo archivo trae «<dc:creator>Lenovo</dc:creator>» y «<cp:lastModifiedBy>Lenovo</cp:lastModifiedBy>»: el nombre de usuario de Windows viaja dentro de cada libro publicado. QUEDA UNA PREGUNTA ABIERTA, y conviene decirlo: está comprobado que la marca de tiempo está ahí y basta para que las huellas nunca coincidan; NO está comprobado que sea la ÚNICA diferencia. Para eso hace falta descomprimir los dos libros y comparar solo las hojas, lo que exige conservar las dos copias. Se resuelve en el próximo script. RESUELTA LA PREGUNTA ABIERTA (2026-08-18): se generó la misma sección dos veces, se conservaron las dos copias y se compararon las ocho piezas internas del .xlsx una a una. DIFIERE UNA SOLA: docProps/core.xml. Las hojas con los datos son idénticas byte a byte. El pipeline SÍ es idempotente; lo que no lo es son las propiedades del documento.";"Rebajado a BAJO tras la comprobación: no hay nada no determinista en el cálculo, que era la sospecha que justificaba la severidad anterior. Lo que queda es real pero acotado: no se puede usar la huella de un .xlsx para responder «¿cambió esta salida?», de modo que una comparación entre corridas —o un git diff sobre 03_Outputs— señalará siempre los diez libros y enterrará el cambio que sí importe. Y los libros que se entregan llevan el nombre de usuario de la máquina que los generó.";"openxlsx2 permite fijar las propiedades del documento: llamar a wb_set_properties(created = <fecha fija>, creator = ""Proyecto Provincias"", last_modified_by = ""Proyecto Provincias"") dentro de escribir_hoja() —o al cerrar cada libro— vuelve los .xlsx comparables entre corridas y entre máquinas, y de paso quita el nombre de usuario. Es el equivalente del seed = 1 que el proyecto ya puso en ggrepel, aplicado a la otra salida.";"bajo";"abierto"
"F-3-002";"3";"2026-08-18";"datos";"01_Data/00_Inputs/curados/PECUARIO_PROVINCIAS.xlsx, hoja «InvPorcino»";"años 2022 y 2023";"dato_duplicado";"MEDIO";"El inventario porcino de 2023 es copia exacta del de 2022 en los 123 municipios, y el informe lo publica como dos años distintos";"Comparados municipio a municipio los dos años de la hoja InvPorcino: 123 municipios comunes, 123 con valor IDÉNTICO. No es una coincidencia estadística: es el mismo año repetido. Los totales lo reflejan —2.560.952 porcinos departamentales en 2022 y exactamente 2.560.952 en 2023—. CONFIRMADO EN LA SALIDA PUBLICADA (hoja «inventario_pecuario» de desarrollo_rural.xlsx, Bioenergética del Norte): la fila de provincia publica 151.389 porcinos en 2022 y 151.389 en 2023. CONTRAPESO — no es un problema del archivo entero: se comprobaron las otras dos hojas de especie única y ninguna repite año. InvBovino y InvBufalino tienen los siete años distintos. El defecto está acotado a los porcinos.";"La serie pecuaria publica un año que no es una observación, y nada lo señala: el lector ve estabilidad perfecta del hato porcino entre 2022 y 2023 y la interpretará. Contamina además el «Total especies pecuarias» de esos dos años y cualquier lectura de tendencia. El archivo es un curado —un tablero que el equipo arma a mano en Excel, según la propia clasificación del proyecto—, así que es corregible sin tocar código; pero ningún control del pipeline detecta un año duplicado.";"Verificar con la fuente original si 2023 se dejó sin actualizar al armar el tablero. En cualquier caso, añadir a check_pipeline.R una comprobación barata y general: para cada serie por año de los insumos curados, avisar cuando dos años consecutivos sean idénticos en todos los municipios. Detecta este caso y cualquier otro del mismo tipo.";"bajo";"abierto"
"V-3-002";"3";"2026-08-18";"datos";"01_Data/01_Derived/poblacion_total_2025.parquet; poblacion_municipal_total_2025.parquet; ECV_oficial_agregados.parquet";"punto 3.3 bis del plan";"verificacion";"NOTA";"VERIFICADO OK — los tres derivados regenerados con los insumos nuevos reproducen los del autor";"Con el PPED y el ECV ya en 01_Data/00_Inputs, los dos scripts corrieron en sesiones limpias y sus derivados se compararon contra H4_esquemas_derivados.csv, la medición que el autor hizo en SU máquina y versionó. poblacion_total_2025: 375 filas, 9 de 9 columnas, ninguna diferencia. ECV_oficial_agregados: 16 filas, 51 de 51 columnas, ninguna diferencia. poblacion_municipal_total_2025: 1.123 filas, 95 de 95 columnas, y 92 de las 95 con el mismo número de valores distintos. Las tres que no coinciden lo hacen por +1 valor distinto cada una (P_j_T_12_28 1121->1122, IDE_M 1120->1121, P_ad_T_29_59_c 1102->1103). COMPROBACIÓN ADICIONAL para decidir si eso es un insumo distinto o precisión de coma flotante: se contrastaron las 104 columnas de los dos derivados de población contra la referencia en dos propiedades más —el primer valor no nulo formateado a seis cifras significativas, y el porcentaje de vacíos— y COINCIDEN TODAS. Las tres columnas discrepantes son razones almacenadas como double (valores del tipo 36,666666666666664 y 69,1588785046729): lo que ocurre es que un par de municipios que en la máquina del autor daban un valor idéntico aquí difieren en el último bit. Si el insumo fuera de otra vigencia se esperarían diferencias en los ejemplos, en los vacíos o en el número de filas, y no hay ninguna.";"Es el punto 3.3 bis del plan —reproducir los derivados del autor— logrado para los tres que se pudieron regenerar. Tiene dos consecuencias para lo que queda: la máquina de Pablo produce los mismos derivados que la del autor, así que cualquier diferencia que aparezca más adelante en una cifra publicada es del código o de la agregación, no del entorno; y la fase 4 puede reimplementar indicadores por habitante desde la fuente, que era lo que bloqueaba la ausencia del PPED.";"Ninguna. Se registra como propiedad verificada.";"";"cerrado"
"V-3-003";"3";"2026-08-18";"control";"02_Code/01_homogeneizacion/ecv_oficial_agregados.R";"líneas 103-131";"verificacion";"NOTA";"VERIFICADO OK — los 1.135 avisos de la ECV son ruido de una columna que el script no usa, y el script sí resuelve bien las trampas que sí importan";"La corrida de ecv_oficial_agregados.R terminó OK pero con 1.135 avisos del tipo «Expecting numeric in F206145 / R206145C6: got 'No disponible'». Comprobado sobre el archivo: (a) La celda F es la columna CV (coeficiente de variación), que el script NUNCA lee: solo usa Territorio, NomIndicador, Valor, Zona y Tipo. Los avisos son ruido. (b) Hay 1.134 filas cuya columna Zona dice «No disponible» y que el script descarta en silencio con filter(!is.na(z)). Se comprobó si alguna pertenece a los 16 indicadores del catálogo: NINGUNA. Son 1.125 filas de municipio —que el script filtra igualmente, porque solo conserva región, provincia y departamento— y 9 de departamento de otros indicadores. No se pierde nada. (c) Al inventariar el archivo apareció una trampa clásica: la columna Tipo trae «Departamento» (3.152 filas) y también «Departamento » con un espacio al final (3 filas). El script NO cae: normaliza con norm_txt() —que hace str_squish()— antes de comparar, y además detecta el nivel con str_detect(tipo, ""departamento"") en vez de con igualdad. Las tres filas entran.";"Descarta una alarma que parecía grande: 1.135 avisos en la primera ejecución de un script recién desbloqueado invitan a suponer que algo se rompió, y no se rompió nada —el derivado sale con las 51 columnas y las 16 filas de la referencia—. Y deja documentado que el manejo de la normalización de texto en este script es de los buenos del proyecto.";"Ninguna obligatoria. Si se quiere quitar el ruido —que puede tapar un aviso real el día que lo haya— basta con leer solo las cinco columnas que se usan, pasando col_types a leer_excel(); de paso evita cargar 520.067 filas por 8 columnas para quedarse con 16.";"";"cerrado"
"F-3-003";"3";"2026-08-18";"metodo";"04_Docs/revision/06_insumos_nuevos.R";"parte B, bloque de comparación contra H4";"instrumento";"BAJO";"DEFECTO DEL INSTRUMENTO DE AUDITORÍA — el comparador daba por buena la reproducción de un derivado que el script no llegó a escribir";"En la corrida del 2026-08-18, percepcion_seguridad.R FALLÓ y no escribió su derivado. Aun así, la tabla de comparación imprimió «percepcion_seguridad | filas 23216 | cols 8/8 | faltan 0 | sobran 0 | distintos != 0», que se lee como una reproducción perfecta. Lo que comparó fue el .parquet que ya estaba en el repositorio —el del autor— contra la medición que el propio autor hizo de ese mismo archivo. Es una comparación circular que siempre da cero. El defecto es mío, no del pipeline, y es exactamente la regla de procedencia aplicada a mi propio instrumento: el archivo que hay en disco no es necesariamente el que produjo esta corrida.";"Una lectura rápida del informe habría concluido que el derivado de percepción se reproduce bien, al lado de la línea que dice que su script falló. En este caso el contraste era evidente; en una corrida con más scripts no lo sería.";"CORREGIDO el 2026-08-18: el comparador solo se ejecuta para los scripts que terminaron OK, y además comprueba que la fecha de modificación del .parquet sea posterior al inicio de la corrida. Si no lo es, lo dice explícitamente en vez de comparar.";"bajo";"corregido"
"V-3-004";"3";"2026-08-18";"datos";"01_Data/01_Derived/percepcion_seguridad.parquet";"punto 3.3 bis del plan";"verificacion";"NOTA";"VERIFICADO OK — corregida la línea, el derivado de percepción se regenera y reproduce el del autor en las ocho columnas";"Aplicado el cambio C-001 (borrar el unlink de la línea 91), percepcion_seguridad.R corrió completo y escribió el derivado: «[derivado] percepcion_seguridad.parquet (23216 x 8, 88.3 Kb)» y «percepcion_seguridad: 23216 entrevistas, 9 subregiones». Sin errores. COMPARADO CONTRA H4_esquemas_derivados.csv, la medición del autor: las OCHO columnas coinciden en las tres propiedades medibles —número de valores distintos, porcentaje de vacíos y primer valor no nulo—. ESTUDIO 8 distintos, FECHAINI 256, B_SUBREGION 9, P1A/P2/P4A/P6 4 cada una, FACTOR_PONDERACION 2.972; 0 % de vacíos en todas; y los ejemplos idénticos hasta la sexta cifra (FACTOR_PONDERACION 4,70912). 23.216 filas, las mismas del autor. Esta vez la comparación NO es circular: el .parquet lo escribió esta corrida, no estaba de antes (el defecto del instrumento que causó el falso positivo anterior está registrado como F-3-003 y corregido).";"Cierra el punto 3.3 bis para los cuatro derivados que se podían regenerar. Con esto, los únicos derivados que esta máquina no reproduce son los que dependen de EMPAQUETAMIENTO_FIJO_3.csv, el insumo que sigue faltando. Y confirma que F-2-009 era lo único que separaba al proyecto de tener la percepción actualizada.";"Ninguna. Se registra como propiedad verificada.";"";"cerrado"
"F-3-004";"3";"2026-08-18";"lectura";"02_Code/01_homogeneizacion/percepcion_seguridad.R; 02_Code/R/01_utils.R (leer_excel)";"leer_excel() línea 361; uso en percepcion_seguridad.R línea 64";"tipo_de_columna";"MEDIO";"El microdato de la encuesta se lee sin declarar tipos: readxl adivina las 1.263 columnas con las primeras 1.000 filas y vacía las que se llenan después";"leer_excel() es readxl::read_excel(ruta, sheet, skip, .name_repair = ""minimal"") sin col_types, así que readxl infiere el tipo de CADA columna a partir de las primeras 1.000 filas (guess_max por defecto). En una encuesta de 1.263 columnas y 23.216 filas, muchas columnas están vacías en ese tramo inicial: readxl las tipa como «logical» y a partir de ahí cada valor real produce un aviso y se convierte en NA. MEDIDO EN LA CORRIDA DEL 2026-08-18: miles de avisos del tipo «Expecting logical in SF18625 / R18625C500: got '990'» y «Expecting logical in AVO18625 / R18625C1263: got '1;12;3'», sobre al menos diez columnas distintas (C99, C100, C500, C1263 y otras). HOY NO AFECTA A NINGUNA CIFRA, comprobado: las ocho columnas que el script conserva salen con 0 % de vacíos y con la misma cardinalidad que la referencia del autor (V-3-004). Las columnas mal tipadas son todas de las que se descartan.";"Es latente y silencioso. El día que una de las ocho columnas que sí se usan —o una nueva que se añada— venga vacía en las primeras 1.000 entrevistas, readxl la tipará como lógica, col_req() la encontrará igual (busca por nombre, no por contenido) y el derivado saldrá con 23.216 filas de NA en esa columna. No hay ninguna comprobación de que las columnas conservadas traigan datos, y el aviso que lo delataría quedaría enterrado entre varios miles del mismo tipo. La sección 10 publicaría una hoja vacía sin que nada falle.";"Declarar los tipos de las ocho columnas que se usan, que además evita leer y adivinar 1.263. Con readxl se puede pasar col_types = ""text"" y convertir después con a_numero(), que es lo que el script ya hace para seis de ellas; o guess_max = Inf si se prefiere no tocar la lógica. Y añadir una comprobación de una línea al final: si alguna de las ocho columnas sale con 100 % de vacíos, abortar con el nombre de la columna.";"bajo";"abierto"
"V-3-005";"3";"2026-08-18";"ejecucion";"02_Code/run_provincia.R; todo el pipeline";"punto 3.1 del plan";"verificacion";"NOTA";"VERIFICADO OK — corrida limpia de las once provincias: 121 etapas, 121 en OK, cero fallos";"2026-08-18 00:55, con 03_Outputs borrado de cero y los derivados completos salvo el de internet. Las once provincias corridas una a una: cada una devolvió «OK:11» —las diez secciones más los mapas—, es decir 121 etapas de 121 sin un solo ERROR, PENDIENTE ni TABLA OK. Tiempos muy estables, de 123 a 131 segundos por provincia; 23,2 minutos en total. Producción: 1.738 archivos — 110 .xlsx (11 provincias x 10 secciones), 814 .png y 814 .pdf.";"Cierra el punto 3.1 del plan. El pipeline corre completo y limpio en la máquina de Pablo, con los insumos que hay. Junto con V-3-001 (los veinte scripts corren aislados), V-3-002 y V-3-004 (los derivados reproducen los del autor) y F-3-001 (las salidas son idempotentes), la conclusión de la fase 3 es que EL PIPELINE FUNCIONA. Los 102 hallazgos abiertos son sobre lo que calcula, no sobre si corre. Conviene decirlo así en el informe: es un pipeline que se ejecuta de forma fiable y cuyos problemas están en el contenido.";"Ninguna.";"";"cerrado"
